word,cluster_id
jiujiu,926
indicates,991
evacuation,705
sighted,168
elbowed,496
skittered,746
pestered,6
humoring,6
contents,466
scoop,50
dove,844
coaxed,934
toys,423
colors,478
valuables,2
threats,113
similar,63
licks,688
cleavage,128
slurred,1
slam,466
mafan,33
strolls,126
appealed,784
trampled,744
methods,139
pry,254
ﬁre,186
resources,842
lands,2
hole,478
glowing,917
nun,397
fiance,926
visas,140
widened,594
jews,491
ﬁfteen,584
blessings,139
squatting,106
banging,594
reared,289
preened,339
shutters,478
jogged,367
bowels,759
tag,33
docked,325
practised,1
enlist,695
carriage,381
steering,186
shepherded,6
wavered,746
loser,664
ushering,946
characters,249
modest,584
spoiling,946
symptoms,185
knitting,96
quilt,20
displeasure,298
voyage,357
unwell,664
champagne,57
paperwork,128
strange,397
articulate,379
invest,323
excuses,70
identifying,186
dazzled,936
squinting,106
incensed,254
prone,584
eﬀorts,371
imploring,695
calculate,151
evidence,491
guaranteed,151
subjected,985
privy,132
yielded,855
accident,306
rumored,254
consultant,192
forum,227
mock,495
outdone,936
fretted,776
handbags,842
crew,834
slashed,1
sockets,185
equipped,329
japanese,57
jaws,185
helmet,796
unlatched,339
grieved,99
loathed,502
grazed,339
revived,29
happiest,192
rump,185
mountain,397
dirty,705
particular,24
bellies,33
exclude,109
descendants,419
mats,842
gaining,746
bounds,842
persistent,655
thrusts,70
polish,161
loads,681
rouse,495
drifts,27
hut,57
confined,170
doctors,491
shades,33
emerges,688
product,192
landlady,20
uncertainty,722
pinning,695
prompts,126
brace,408
measure,379
tilt,776
employment,491
relented,496
dressing,1
gates,199
bright,308
mattered,455
mole,756
remorse,91
esteem,491
infatuation,227
insane,161
restore,495
glowed,946
negotiated,334
discretion,491
leered,133
barrel,478
vow,72
sixteen,584
sins,2
library,306
chores,828
distrust,723
shoving,6
confirm,776
nudges,126
rejoin,985
intimidate,682
accomplishments,357
unprepared,63
snarled,339
accusations,192
conspicuous,132
stall,33
marks,470
drifting,29
bugged,706
performing,946
rocking,334
reserve,119
lining,323
blouses,478
thirst,357
license,682
admitting,695
album,756
peeling,106
ambitious,308
bosses,355
compliment,674
have-,323
celebrity,63
prey,113
middle,185
planes,842
realistic,132
banished,151
salvaged,776
exuded,325
buckled,746
grandma,828
notebooks,355
midsection,306
deleted,343
stream,381
green,397
king,113
arrangements,72
adapted,151
chew,50
ritual,113
swarmed,151
camped,379
butts,981
vest,759
strolling,106
reflections,842
motivated,682
magazines,491
haunts,470
dull,24
booth,478
fingerprints,654
achievements,20
combs,126
purged,6
monologue,926
crowd,842
assumes,688
criticisms,491
weeks,471
wing,64
rests,688
recommends,271
truck,72
provides,97
moans,70
winning,97
slaughtered,592
humble,664
prize,113
bodyguard,20
throne,355
peace,91
replaces,743
weakened,502
embraces,307
calms,126
delivers,324
launches,42
monk,664
reader,63
birthdays,523
opposition,355
emotion,355
representative,256
chairman,161
pet,139
treatment,981
cities,161
plant,744
keeper,4
scene,192
congratulating,1
cling,635
founded,151
resent,895
flow,470
whined,594
foreheads,423
toy,523
sensible,132
bruised,744
looped,339
lust,57
fulfill,895
dresser,20
belittled,895
tales,357
admission,523
sweaty,397
attained,38
thinner,4
conceive,151
coupons,91
grandchild,371
sounding,936
reminder,664
dumplings,72
pronunciation,306
singled,97
padded,755
objective,20
maids,185
scheme,723
stink,140
prison,91
suffocating,97
coax,50
locking,50
sealed,1
scolding,246
linger,668
uneasy,584
abused,151
barefoot,664
soles,373
critical,955
quarry,478
diagnosis,834
anticipate,99
hearted,63
indifference,357
depends,746
puzzlement,355
merged,133
smitten,329
accumulated,594
arranging,455
convicted,170
influenced,97
shelter,367
stuffing,776
initiated,985
downstairs,664
scratching,844
sampled,695
mill,491
declaration,91
dossier,72
wineglass,471
welcoming,186
sustained,170
stage,33
refers,325
hosts,842
do-,323
sued,151
tails,423
shell,355
statements,33
cloud,371
arranges,307
expressing,151
counterparts,842
transform,502
cynical,63
tension,381
achievement,355
loan,491
sleepy,584
reporter,664
recognizing,170
patrol,912
relation,664
buddies,523
companies,470
snatch,776
contemplating,322
fans,491
recollection,381
based,594
speculated,455
wince,367
opposed,97
sheet,756
bluff,528
frail,912
violet,371
heaves,991
efort,185
eforts,478
purposes,2
bounded,574
angled,755
fluttered,6
asset,664
spluttered,339
scooted,325
mommy,192
petted,695
nearing,97
birthed,6
demise,113
adrenaline,796
unpacked,1
stumbles,70
favourite,185
grieve,97
resort,682
piss,592
scratch,784
unwrap,635
dips,324
melts,401
spins,70
hisses,743
faults,20
appraises,243
navigate,167
honoring,592
ducking,46
valuable,63
bookkeeper,470
clubbed,1
writhed,746
damage,557
muscle,355
grunt,97
relayed,744
brilliant,584
steers,42
dismayed,186
rasped,339
businesswoman,256
snuck,594
wrath,857
flooded,6
mimic,912
yard,185
grade,834
fascination,306
pills,20
surveillance,21
escaping,681
didn't-,99
ladies,759
courtesans,705
feature,381
rehearse,46
scrolls,580
graceful,4
treasures,355
nonsense,355
seducing,81
de,371
admirers,357
rain,192
nudity,381
pipa,471
sketching,844
distressed,329
chide,495
lamented,29
succumb,776
circles,70
quieted,168
ranks,300
slaves,842
pattern,981
intoned,133
revered,946
fragrance,491
qipao,64
signals,42
freezing,695
loud,419
mimed,168
ﬁshed,755
terriﬁed,927
cofee,463
bruises,249
shin,796
anchored,339
wove,339
includes,592
conjured,744
outnumbered,99
picturing,50
vanity,185
cable,723
port,57
bullet,381
hoisting,254
tagged,29
reckless,419
tugging,695
teacups,2
coping,133
dyed,133
awful,705
stock,828
flee,502
patched,557
curl,635
thriving,776
woes,20
temperature,967
piped,29
whacked,6
vehicle,834
coached,695
low,955
ok,308
irresponsible,655
midst,398
squint,502
mature,664
selﬁsh,34
harsh,132
slows,734
traumatized,329
ﬁle,20
obvious,419
conﬁdence,471
sickened,254
loathes,126
rips,324
sufered,325
proﬁle,759
averted,339
distributed,6
competitors,705
typing,325
harvested,494
lighter,759
pots,981
credentials,306
obligated,740
summoning,744
fact,747
foods,381
fling,307
displaying,776
jostled,379
manned,746
carts,682
kingdom,981
dealings,491
causing,97
exhaustion,834
cells,381
potato,834
wheel,357
amuse,303
awed,254
cope,594
undertaken,494
rallied,339
contracted,379
reentered,746
deciding,746
ambled,29
heaped,168
bayonet,185
carve,635
bouncing,494
wanders,78
corrupted,151
delivery,72
links,842
poverty,298
stamps,126
calming,170
waists,199
diaper,128
grimace,185
eggs,834
crimes,249
sways,743
violin,298
warns,734
resumes,42
tree,57
protégé,371
chauffeur,491
cocks,42
fumbling,709
delirious,997
mother-,306
grasps,734
marriages,139
envelope,192
nightstool,119
directs,42
jabs,42
scan,746
pinch,985
calculating,151
grind,528
adjust,323
breed,161
milling,323
glares,324
chanting,33
italian,192
scars,381
materialized,334
dependent,24
hunted,776
amusing,308
heavier,397
flattened,168
trotted,339
soaking,668
cheerful,997
bewitched,50
squared,339
steals,290
gobbled,6
schoolwork,357
bonded,946
oblivious,397
fuss,682
flanked,186
fussed,325
employers,306
summons,679
passenger,419
vulnerability,471
reclaim,99
browsed,746
sagged,917
convert,323
growled,339
worthy,24
deceiving,99
conclusions,298
mend,744
credited,695
bugging,740
tense,927
passionate,419
spooned,755
sneaking,744
narrator,63
salute,246
engrossed,367
debating,325
breakup,113
inseparable,955
angle,423
gracious,63
textbook,759
ransacked,151
resisting,323
sorted,594
careers,199
resorted,936
muttering,746
gambler,664
befallen,99
motive,306
labored,578
buries,126
examination,470
bewildered,254
survivor,955
optimistic,655
fantasized,776
pieced,594
decipher,776
reeled,339
saucer,128
disheveled,594
gorgeous,63
laying,133
scrunched,325
bars,161
dick,423
cunt,834
nipple,299
retched,168
downed,106
retraced,594
improved,744
scanning,494
hop,379
growls,580
assassin,4
favors,249
indulges,592
landing,449
interfere,398
declares,688
escapes,151
animals,2
compensate,592
chokes,27
general,2
strain,151
switches,688
wailing,449
smokes,635
flag,842
outsmart,307
breathless,397
outrage,355
napping,167
porridge,491
registers,27
immortal,132
disease,419
plants,324
pounds,449
division,21
mirrors,470
extends,743
smoothes,734
dictionary,471
quality,981
separating,367
article,523
crawls,743
concludes,985
nervousness,471
sips,27
wrapping,776
goddess,955
bending,29
rejection,128
exempt,927
universe,355
china,357
visitors,300
disciplined,682
dismisses,681
argues,243
compares,734
produces,734
intends,78
secretaries,2
opera,113
reality,355
leaders,139
films,298
method,355
fade,140
generals,478
core,759
barracks,981
awkwardness,20
disturbs,681
amazes,307
sticking,784
cultivate,635
powder,478
smash,744
exchanging,557
pleading,695
cheongsams,470
instruct,844
brown,759
fitted,1
choking,695
reactions,981
prescribed,151
propping,170
lunches,21
constructed,502
faked,325
agenda,381
quarrel,744
fruit,981
procession,834
guardian,192
reappear,744
branches,9
bidding,113
reprimand,367
clutch,6
spell,580
floats,42
outraged,584
chuckle,635
unease,381
reconsider,682
ma,72
armpit,756
fiancé,185
distraction,2
beckoning,186
refreshed,502
prized,1
pruned,592
consume,367
ripping,379
discard,502
spill,167
alter,502
reservations,72
canteen,119
performs,78
differences,449
sayings,371
sarcasm,707
transport,140
eavesdropping,419
patrols,449
swears,985
peasant,655
plowed,594
recording,985
deluded,912
perplexed,927
mandarin,747
refrigerator,470
briefing,723
brooded,594
sucking,681
observations,491
rewound,339
arose,151
assuming,776
mugged,186
daily,21
persist,592
casts,27
interpreter,705
coughing,167
button,112
bookish,63
overreacting,494
dining,744
frustrations,491
organization,842
spoil,379
capability,371
bell,371
den,796
expectation,478
gossip,449
advisor,192
investigator,997
soared,594
lapsed,594
assumption,298
author,712
surnamed,495
busier,655
nest,471
queues,517
practices,449
pork,249
bird,192
unfamiliar,712
discussions,139
speeches,491
blossom,20
investigations,523
stove,491
infuriated,186
forwarded,151
conscientious,63
liberal,63
tuition,857
properties,298
preference,306
summary,967
tangled,985
crowed,151
pudenda,2
crushing,6
ﬂushed,339
palette,185
forged,592
stifened,594
campus,139
truthful,955
frantic,24
conversed,917
banish,367
mashed,50
bungalow,981
reasoned,379
assessing,398
swooped,746
accommodations,981
exhorted,844
furnished,746
unfastened,746
pages,199
ﬁtted,1
certiﬁcate,91
refolded,325
gallery,357
egged,744
renamed,325
snagged,1
punching,946
garage,796
complex,113
exterior,759
digested,133
da,323
drenched,946
barge,151
rejoined,9
gps,759
wild,419
attendants,850
cruelty,308
drafted,592
pony,113
paired,398
rate,981
schooling,834
agency,139
parade,580
barks,42
twirls,401
hooks,635
narrows,734
huffs,70
twitches,324
winks,42
smooths,324
mortal,419
bait,635
darts,449
refills,743
yaojing,682
gag,449
flashes,580
confusing,776
whimper,759
disembark,398
accents,199
easel,759
wooing,18
constant,397
implore,495
tradition,705
itching,33
lingers,126
slams,688
tucks,743
eardrums,381
steadies,126
snickered,594
dishonest,850
shine,744
another,355
snooping,592
dust,329
inauence,2
stash,408
overreached,985
jailed,517
grievances,2
stuﬀed,106
deﬁance,355
strips,635
prints,2
widower,655
matches,682
nuzzled,917
function,682
startles,681
unloaded,6
allergic,419
goodbyes,300
coddled,50
firstborn,470
stepfather,139
participated,494
blocking,151
yanking,367
diverted,151
male,63
plucks,688
manipulating,517
doesnit,912
mutter,901
shapes,401
moan,449
eliminate,18
boasts,307
meditated,1
compatriots,21
melon,491
embracing,18
ticked,1
relocated,594
unrolled,339
thumping,133
capital,139
patronize,228
herbs,2
embellished,502
powerless,397
paycheck,113
kidnappers,981
stack,249
dispatch,18
knotted,133
flattery,2
orchestra,981
reimburse,495
unleashed,494
swaddled,746
giddy,655
birds,705
prostitutes,199
tests,682
boarders,139
indicating,517
ups,20
pillows,185
uncrossed,746
wobbled,494
everything,834
stalling,97
enchanted,18
ofended,254
inches,63
thumbed,746
pops,635
mum,91
ﬁddling,325
heaving,682
controlling,682
restricted,517
porter,423
valise,759
fleet,682
enveloping,408
tipping,517
uncovered,325
behaviour,491
wedged,594
assailant,381
fob,834
jerk,681
steeling,254
swap,592
rammed,557
scrambling,594
types,199
drivers,9
replacement,249
latched,379
certainty,463
cheap,132
glaring,151
investments,91
snacks,834
jumper,91
hardened,6
tutored,50
annoying,419
refrain,494
sober,63
dodge,18
bracing,254
clueless,955
realizing,744
reasonable,419
supervised,746
emigrated,744
delay,199
stalls,199
crook,63
listener,419
lapel,423
ﬂung,946
killers,192
assess,592
jawline,306
pianist,139
illegal,705
shrug,449
compound,35
pound,834
cajoled,151
extract,50
announcing,592
gutted,1
honesty,298
brief,329
employ,682
charms,139
optimism,828
extricated,502
convictions,355
granddad,357
situated,557
peppered,367
admiring,517
suﬀer,323
script,357
goals,357
relations,523
tripping,901
invade,592
containing,408
shuangguied,408
nightstand,119
depth,357
absolve,228
brew,744
repaired,592
masked,495
baggage,423
laces,580
brutal,132
sorting,151
knives,249
overalls,306
stake,470
pa,298
dismounted,339
vaulted,133
cape,759
stained,746
nightdress,796
entertainment,419
spotting,140
prodding,592
hurl,97
molested,50
queued,594
cease,167
fidgeted,784
attach,502
coolies,140
embarked,1
stills,78
policies,705
stipend,759
negotiate,557
ecstatic,850
ghosts,2
near,655
yield,379
crop,33
yen,664
happening,494
foresight,20
helpers,834
fits,199
sex,834
creatures,161
protects,18
plunge,186
tombs,9
scientist,308
grumble,744
vows,249
artists,842
celebration,357
divert,254
exploit,398
unload,323
veer,398
fumed,594
communicated,325
adjusts,126
bottles,478
leafs,324
thugs,119
hops,324
church,357
juts,324
shifting,557
proclaims,734
dizzy,63
enamored,329
vain,655
failures,834
daughter-,371
converse,199
liberated,186
perceived,946
chastised,456
rendered,776
soak,682
rinse,199
blurt,681
polishing,109
petals,21
sketched,307
gossiping,901
natures,21
tutelage,357
organizing,9
picky,63
british,63
opium,113
overcame,946
tire,592
proving,682
payments,357
pressured,97
sparkle,249
automobile,21
journals,298
nephews,834
flounced,339
widowed,186
liu,491
bargain,842
entourage,57
displease,495
tablet,381
livelihood,119
muzzle,355
graduation,20
outing,21
undershirt,185
enfolded,367
berate,151
quiz,408
yearn,502
veered,594
confide,635
limited,151
strive,494
logged,106
slowing,6
overhearing,151
skirted,133
revive,592
entrepreneur,132
casting,517
profited,18
teapot,57
breakdown,491
buns,371
pallor,381
animated,517
unyielding,796
underpants,381
inquiries,357
truth,21
implying,323
portion,478
perceptive,419
extend,466
sparkled,494
scampered,494
moaning,844
arresting,18
moon,113
interpretations,842
savor,946
interference,355
up,357
execution,192
willpower,355
scrubbing,744
stiff,63
masks,449
unpopularity,834
arching,50
researched,494
gourmet,397
nicknamed,502
poetic,850
persistence,355
motorcycle,834
levered,99
thumbnail,478
tv,2
beep,398
amazing,33
puzzles,740
fax,936
disappearing,844
analyze,502
slurped,502
unhooked,594
hawking,1
bark,401
prettier,63
scrutinizing,495
vomiting,776
lucid,397
tourist,955
headphones,91
twin,759
dazed,674
judging,186
burrowed,29
actor,397
exhilarated,1
launching,398
delicate,63
bomb,592
sniff,681
hospitalized,502
pin,119
philosophy,357
looted,50
sizes,705
flirting,494
misunderstood,379
shortcomings,357
selfishness,57
representatives,161
hum,249
performances,491
pair,705
massage,682
cornered,140
ending,21
obligation,981
gossiped,936
renting,557
finishing,681
thick,419
absorbs,27
manuscript,113
stubbornness,355
tends,635
frightening,850
liver,759
pool,401
convey,776
blooms,580
mutters,27
causes,307
president,850
removes,734
models,580
followers,981
negotiating,912
paces,126
protagonist,419
column,491
puffs,991
fires,126
disobey,50
wink,33
figures,466
elation,471
acknowledging,502
marches,27
pursuit,139
interrogation,2
cracks,126
theories,21
mistreated,18
stepmother,91
plot,842
submerged,557
conducts,324
criticizes,307
develops,743
lacks,307
hopeful,132
fragile,655
seasick,584
tame,955
sunshine,2
follower,397
concentration,20
ceremony,72
burial,91
squats,431
insulting,682
suffocate,557
ridiculed,97
exhale,21
dial,398
scatter,167
explode,681
mount,901
balancing,592
risking,592
glide,592
advertise,592
hopeless,63
calendar,491
cancel,398
sickness,113
bursting,744
breaths,834
clenching,844
provoke,367
offspring,139
reinforced,917
pure,712
tidy,329
crippled,927
bony,355
buttons,759
flaunted,494
scowl,119
exert,398
unfurled,1
upsetting,557
drawings,128
pump,844
sibling,298
gardener,664
seamstress,113
entreaties,113
those,113
obligations,491
isolated,592
pleasing,705
caress,985
disrespected,517
intoxicated,408
supervise,50
murmuring,1
dreamt,594
pathetic,655
attraction,2
leisure,57
loomed,379
plugged,1
apprehended,300
earning,151
clapping,844
dine,398
desks,21
domain,72
unpredictable,132
casket,113
supports,681
hemmed,502
resourceful,161
earnest,955
units,139
tape,357
nut,419
quits,401
inflicted,744
underlined,325
notifying,408
caresses,126
farmer,655
rejoining,50
deflowered,502
testify,985
relocate,18
overpowered,325
cosmetics,185
fu,298
heated,744
payment,478
essay,91
positioning,228
sincere,997
overwrought,308
might,834
criticizing,18
fry,140
t,842
visualized,494
evil,63
directions,72
ventures,249
jargon,21
candidate,712
poets,705
scroll,199
tower,139
tying,917
knowledgeable,308
echo,981
alerted,186
regular,419
exaggerate,307
sampan,249
pig,655
straddled,168
stars,113
seating,186
footing,355
removing,408
broached,594
vetoed,151
patrolled,379
empire,139
inquiry,139
photographer,34
youngest,664
hint,682
searches,126
writers,21
misgivings,491
acquaintances,306
membership,759
befall,408
ambushed,50
spitting,776
reclined,133
assistants,834
delegation,21
thought-,151
withhold,97
vaccine,72
belittling,557
advertised,557
romy,478
verify,9
sniﬀed,494
slamming,167
curses,580
fringe,796
bud,419
canvas,834
squints,126
materializes,324
bust,33
harassed,517
inventory,21
buoyed,186
fashioning,744
fashionable,419
distanced,1
overstepped,398
disowned,186
batted,746
sighting,186
stilled,167
reddened,339
pantomimed,746
hannah,478
loitered,557
thief,9
gardened,1
pored,379
boxed,844
harangue,109
discourage,186
jarred,254
navigated,168
ﬂew,502
rectum,834
burped,746
evict,379
oldsmobile,21
apple,185
prepped,517
stuﬀ,21
testicles,796
overrun,557
loins,478
beheaded,744
speared,744
cardigan,381
misplaced,502
fortress,705
aunties,834
cord,113
cunning,419
aide,759
evolved,494
mending,167
duct,834
cologne,463
gender,834
yellow,842
shopped,494
buzzed,776
switching,151
diligent,655
detested,133
bikes,300
tackled,379
ogling,682
stammers,126
retrieves,324
bounding,140
flare,33
snatches,324
commands,466
peaches,478
counters,126
blanches,324
minister,850
hitching,981
handmaid,981
arches,478
reinforcements,2
xiao,2
fangs,185
flinging,557
jab,517
rattle,592
twitch,470
hiss,307
lists,2
scramble,557
unity,21
invincible,850
interrogations,139
twirl,592
bitter,419
dares,635
cleaver,478
tummy,185
upright,834
defy,495
brightens,580
co,419
homesick,63
aunts,2
worst,113
taped,6
grouped,557
itch,249
dread,119
identiﬁed,9
stagger,199
slight,664
bandage,981
blankly,796
gesturing,167
be-,379
betting,502
preferences,705
cameras,711
oﬃces,705
son-,371
pawned,494
swearing,18
impulse,113
stunning,705
handles,557
larger,664
updated,681
splitting,635
mixing,379
reassures,681
railed,502
consolation,113
excites,186
lily,128
driveway,981
erasing,517
forgiving,24
sifted,594
accomplishment,981
agitation,834
squander,744
grunts,21
pinky,185
sported,167
gear,759
homecoming,355
smashing,367
fidgeting,151
nipped,379
countenance,113
mute,63
sack,478
whole,2
jade,357
disbelief,113
strings,705
ruby,834
blindfolded,502
want-,592
fulfilled,502
h're,517
bade,186
drilled,167
couldnit,494
wit,2
see-,901
dates,682
defied,9
reviled,592
glow,423
silks,981
misled,398
shrieks,635
faithful,419
parlor,113
descendant,705
bombed,557
overseen,167
chamber,113
insurance,63
bass,842
howl,423
boyhood,491
forebears,2
nationality,478
readied,502
reborn,24
researcher,2
cheekbone,64
slipper,759
prescription,357
aicked,494
measuring,744
severed,329
snifed,746
stubble,834
chortled,502
staking,9
practise,842
weekends,723
topped,746
titles,300
surgery,834
sun,113
silences,491
rescuing,9
nudging,517
sacriﬁce,682
ainched,494
weave,367
representing,557
tsingtflo,449
bonus,113
doorbell,491
stufed,594
ribcage,185
dissolved,1
ministers,842
mercy,21
advising,18
cache,478
united,300
languages,300
bravado,478
induce,33
sufferings,357
tiredness,834
rulers,21
hiked,557
spanish,199
alerting,635
bat,682
advancing,151
lieutenant,981
namesake,139
monitoring,199
carpet,478
fluency,113
scoured,776
drawled,557
glancing,517
breakfasted,325
travelled,167
sizing,9
faking,557
define,592
shaky,63
pledge,300
idolizes,307
pranced,502
naïve,712
shuffling,379
scales,759
pawed,844
finances,192
accord,491
boarding,502
thorough,955
misdeeds,981
shade,329
aghast,712
mysterious,63
worlds,419
traversed,594
rebuffed,46
swished,746
granny,723
trumped,946
natural,419
fiddled,325
chilled,367
reclaimed,379
fretting,917
kin,470
trader,850
messing,494
easier,419
tickling,379
knit,325
merchant,850
objections,113
sister-,72
rearranged,339
nieces,981
bump,398
retain,300
insisting,557
email,33
histories,300
wavering,33
devices,72
amount,398
shining,494
ﬁndings,300
wail,199
limitations,842
tailing,557
stif,199
googled,744
reveled,502
superiority,355
spring,140
elegance,834
afairs,139
dominated,151
astounded,850
rob,199
beck,306
channeling,917
resign,635
ridiculous,24
workplace,113
squashed,9
tuned,776
scraping,199
untangle,557
toyed,168
deep,850
ruthless,300
lingering,449
knuckle,381
recounting,494
scale,478
aching,379
onstage,419
sofa,423
tendency,139
concert,981
anticipates,307
reckoned,494
fulﬁll,494
boundaries,57
attributes,478
busying,186
cultivating,744
conﬁdent,419
suggestions,981
thrusting,408
discern,1
expand,776
bake,323
exercise,9
primed,557
manifesto,21
backgrounds,300
reference,21
bloodstream,2
researching,186
embodied,494
edited,167
site,21
restraining,946
heartbroken,329
disgraced,398
review,517
downloaded,18
focusing,494
idealistic,419
intrusion,119
kowtows,199
hurling,466
streaming,9
mastery,2
amassed,494
retaliated,9
fellows,21
knapsack,796
fuselages,9
boards,557
fashion,423
posts,300
soar,494
slacks,796
flowed,917
impressing,517
amahs,300
tins,199
rowed,746
withdrawing,917
engulf,50
mimicked,379
circling,9
expedition,478
governess,981
nuisance,63
aircraft,2
irked,186
unsettle,517
occurred,379
roam,379
tiring,199
dispensed,557
intercept,186
nagged,1
scaled,6
owners,24
bone,113
cycle,834
gibberish,21
trucks,300
couch,2
inquire,167
modern,161
chants,199
crops,711
tainted,592
someone,139
recliner,355
grumbles,557
dedicate,18
resentments,2
are-,9
reopened,494
fishes,324
chopping,50
stateless,300
republic,199
liars,850
reminisced,744
bundles,300
stray,151
winces,126
adept,397
flush,635
corrupting,682
chimes,42
sores,139
sling,834
intake,381
revealing,635
blushes,126
straightforward,655
helper,63
ideals,2
brushstrokes,357
vern,759
taxi,113
whimpers,523
plagued,254
sensing,18
ogle,635
beckon,18
outline,842
analyzed,323
jam,109
scrub,557
thumps,324
plead,151
divide,557
maiden,139
descent,21
ascend,398
braids,21
disposed,502
elder,2
fraud,419
milled,711
smirk,249
spells,249
reincarnated,495
snubbed,912
chorused,379
sympathies,21
slash,557
dwindled,167
befriend,557
handful,705
dab,654
distinguished,254
wager,681
strangling,186
pleasant,419
hysterical,850
soothing,408
seeds,981
assurance,72
bladder,796
uncover,151
tenants,842
melt,744
contempt,470
pasted,681
vacated,557
scissors,981
creased,339
conferred,494
schoolgirl,955
pencils,478
scores,491
bond,981
pigtails,478
sniffled,379
skinned,167
qualify,254
wrung,339
nauseated,367
retch,147
hesitant,705
nothing,478
all,119
beheld,917
narrative,834
development,981
intern,705
accumulate,682
profits,300
cue,759
scenario,21
troublemaker,655
vocation,306
recognizable,419
drugged,946
murdering,186
coworkers,298
exhibited,151
collaboration,21
improvised,325
assurances,491
supervision,119
persuasive,705
articles,91
eyebrow,759
provoking,367
ecstasy,113
itinerary,357
nakedness,834
harass,592
detectives,9
taxes,113
yearning,21
portrayed,517
fields,199
can-,901
traditions,300
exerted,517
contribution,371
familiarity,981
collaborated,744
hammered,494
tiptoes,759
dances,109
snack,2
consent,528
undoing,470
standard,192
despaired,6
protesting,844
blushing,494
receipt,470
stepdaughter,113
private,655
compiled,494
instructor,834
novelist,63
presentation,478
enterprise,2
plea,381
winding,502
witnessing,557
spreading,557
sighing,379
protector,21
kowtow,495
shields,324
mini,423
perished,557
veil,834
braked,494
fake,24
dramatic,705
battling,398
suppress,379
eyeballs,185
pleas,21
others,834
tart,113
towered,494
resurfaced,379
remade,379
western,63
nicer,712
dolls,423
fragility,478
medication,834
pans,981
verdict,21
deem,682
extricate,592
dosed,379
clench,557
sweated,744
compensated,682
forward,557
fumbles,324
motherland,705
governor,705
sympathize,167
screws,307
update,682
swords,249
competition,161
fails,557
tramped,494
fart,981
affairs,834
aides,478
opportunities,192
stores,21
extraordinary,955
dumps,126
reversed,557
handcuffed,850
obstacles,249
boils,324
union,21
hardens,981
prays,324
dashes,324
infants,9
urine,423
debut,705
overlook,592
obedient,997
craft,21
erase,9
chats,580
attends,324
peels,307
historian,419
stone,850
possesses,681
pinches,682
shoelaces,759
applies,734
ages,9
hums,401
poster,113
supporter,63
replacing,844
plots,300
exhales,126
mixes,324
copying,9
assumptions,759
suffers,681
states,126
memoir,113
madness,491
essays,357
idolized,682
wails,580
assigns,324
affectionate,419
bombs,470
hints,401
pit,300
flirtatious,419
movie,834
boldness,113
loyalist,139
abacus,478
endures,126
survives,324
flirted,557
appearances,478
film,2
seriousness,759
telegrams,21
flipping,592
promotes,307
clenches,401
demonstrate,398
designs,580
resides,78
exhausts,592
superstitious,419
operas,705
sentiments,2
crane,844
sacrifices,249
humiliating,682
updates,126
relaxes,324
disown,18
scolds,324
worshiped,18
channel,140
frightens,50
stitch,557
dishonored,681
retching,466
huddle,681
prowess,113
lapels,21
badges,9
scarred,329
surround,50
chicken,139
bluntness,357
unlucky,705
oblige,18
dived,379
hardness,759
bounce,495
dancers,478
defined,9
piles,842
poles,300
rambling,199
ours,113
porch,2
dumbstruck,24
binding,112
tormentors,423
bulk,759
taunting,681
opted,379
balm,478
vegetables,478
dismissing,517
fishing,112
fatter,419
mumbling,746
shadowed,502
competent,419
large,161
lifetime,113
volition,21
encounters,249
aggression,355
underclothes,478
shins,796
failings,355
ba,478
precede,50
leant,133
watered,494
panicking,379
warms,307
impose,592
feast,199
chickens,300
mistaking,140
assault,199
closeness,355
dangled,494
restaurants,139
cooks,401
marvelous,9
quotation,113
nape,759
deprived,9
criminals,705
bottoms,478
noting,167
await,167
hostage,419
trash,249
convict,682
hacked,844
perspectives,850
housing,981
footprints,355
ax,300
shelf,139
revisited,151
violent,63
squandered,18
yuan,72
armband,119
persuading,50
abusing,18
resurrected,592
culture,161
pounding,844
youths,712
revelation,491
ally,842
wariness,834
paste,682
frankness,478
motioning,186
entrap,186
surmised,1
ordinary,997
bankrupt,329
condemning,9
enjoyment,478
fare,139
summarized,494
indulgence,128
literature,842
college,21
clamored,557
flash,744
flute,449
nostalgic,705
apprentice,21
trustworthy,850
slouched,379
radiant,419
appoint,744
eagerness,834
attendance,192
nearness,185
alighted,151
haired,139
term,21
maneuver,408
paraded,9
irrelevant,850
limits,981
topic,981
priorities,355
dispatched,254
disoriented,186
overtaken,186
sneer,744
specific,655
managers,842
keyed,167
groan,517
stretching,379
